5,AWOL,Hip-Hop,This World,AWOL - A Way Of Life,2008,-74.4056612
53158,Ras Amerlock,Reggae - Dub,Nuh Fuk Roun,Dub ² [LCL29],2011,-87.9064736
53159,Ras Amerlock,Reggae - Dub,Spy VS Spy,Dub ² [LCL29],2011,-87.9064736
53160,Ras Amerlock,Reggae - Dub,Trinity Ridaz At Flex Studios,Dub ² [LCL29],2011,-87.9064736
53228,Fruit Flesh,Experimental Pop,Cater Gator,Bad Panda #97,2011,0.0
53229,Fruit Flesh,Experimental Pop,Cocaine,Bad Panda #97,2011,0.0
53299,Mikuś,Reggae - Dub,Dub For Alicia,Remembrance Dubs,2011,-0.1276831
53300,Mikuś,Reggae - Dub,Lament,Remembrance Dubs,2011,-0.1276831
53301,Mikuś,Reggae - Dub,Ephemeral Dub,Remembrance Dubs,2011,-0.1276831
53302,Mikuś,Reggae - Dub,Tian Tan Dub,Remembrance Dubs,2011,-0.1276831
53379,The Hate Noise,Alternative Hip-Hop,Mama Said Knock You L33T,Rap Trax Vol. 2,2011,-85.5872286
53381,The Hate Noise,Alternative Hip-Hop,15 - Old Bonus Track - Welcome to My Country,Rap Trax Vol. 2,2011,-85.5872286
53457,Fanas,Electronic,Forever falling up,Or Up We Fall [LCL08],2011,26.102965
53496,Audio K,Dubstep,Mes WC Dans Le Train,My Song,2011,8.9861
53576,Mary Lorson,Singer-Songwriter,River,Live at WFMU on Irwin's show; Aug 31st 2011,2011,-76.495454
53578,Mary Lorson,Singer-Songwriter,I Don't Care,Live at WFMU on Irwin's show; Aug 31st 2011,2011,-76.495454
53586,Big Blood,Folk,Run,Big Blood & The Wicked Hex,2011,0.0
53587,Big Blood,Folk,I Will Love You,Big Blood & The Wicked Hex,2011,0.0
53588,Big Blood,Folk,Never Let Me Go,Big Blood & The Wicked Hex,2011,0.0
53589,Big Blood,Folk,Keening,Big Blood & The Wicked Hex,2011,0.0
53591,The Parish of Little Clifton,Experimental Pop,It's Okay; Roseanne,Bad Panda #98,2011,0.0
53592,The Parish of Little Clifton,Experimental Pop,Echo Island,Bad Panda #98,2011,0.0
53675,Annette Krebs/Taku Unami,Experimental,1,motubachii,2011,13.37698
53723,Unza Unza Orkstar,Polka;Romany (Gypsy),Unza Unza live at Pacific Parc,Live at Pacific Parc,2010,0.0
53724,Unza Unza Orkstar,Polka;Romany (Gypsy),Unza Unza live at Pacific Parc,Live at Pacific Parc,2010,0.0
53725,Unza Unza Orkstar,Polka;Romany (Gypsy),Unza Unza live at Pacific Parc,Live at Pacific Parc,2010,0.0
53726,Unza Unza Orkstar,Polka;Romany (Gypsy),Unza Unza live at Pacific Parc,Live at Pacific Parc,2010,0.0
53727,Unza Unza Orkstar,Polka;Romany (Gypsy),Unza Unza live at Pacific Parc,Live at Pacific Parc,2010,0.0
53728,Unza Unza Orkstar,Polka;Romany (Gypsy),Unza Unza live at Pacific Parc,Live at Pacific Parc,2010,0.0
53729,Adriano Orru,Avant-Garde;Improv,01 Whales,Hesperos,2011,9.110492
53807,Sex Church,Punk;Post-Punk;Shoegaze,Dull Light,Growing Over,2011,-123.114034
53862,The Easton Ellises,Electronic;Dance,Glitches,EP One,2011,-73.554431
53863,The Easton Ellises,Electronic;Dance,Endorphin,EP One,2011,-73.554431
53937,Scraps,Pop,B7 Suddenly Yr In My Heart,Suddenly Ur In My Heart (Single),2011,153.022827
54019,Rhys Chatham,Experimental,Corn Maiden's Rite,Outdoor Spell,2011,0.0
54031,alright lover,Experimental Pop,Dissembler,Dissembler,2011,0.0
54032,alright lover,Experimental Pop,Deer Heart,Dissembler,2011,0.0
54033,alright lover,Experimental Pop,Snow Wave,Dissembler,2011,0.0
54034,alright lover,Experimental Pop,Wood Detective,Dissembler,2011,0.0
54037,alright lover,Experimental Pop,Fabulous Mr Fox [Pelaw Resider],Dissembler,2011,0.0
54039,alright lover,Experimental Pop,Life Heart,Dissembler,2011,0.0
54061,Yair Yona,Folk,Kottke and the Orchids,Live at WFMU on Irene Trudel's Show on September 5; 2011,2011,34.777819
54062,Yair Yona,Folk,Expatriates,Live at WFMU on Irene Trudel's Show on September 5; 2011,2011,34.777819
54063,Yair Yona,Folk,Mad About You,Live at WFMU on Irene Trudel's Show on September 5; 2011,2011,34.777819
54064,Yair Yona,Folk,Russian Dance,Live at WFMU on Irene Trudel's Show on September 5; 2011,2011,34.777819
54149,Mark Neil,Soundtrack,01 Shakey3,Blue,2011,0.0
54150,Mark Neil,Soundtrack,02 PianoDub,Blue,2011,0.0
54151,Mark Neil,Soundtrack,03 Horses,Blue,2011,0.0
54152,Mark Neil,Soundtrack,04 Lone,Blue,2011,0.0
54153,Mark Neil,Soundtrack,05 TheLastDodo TheHappyAndroid,Blue,2011,0.0
54154,Mark Neil,Soundtrack,06 TalkMeDown,Blue,2011,0.0
54155,Mark Neil,Soundtrack,07 Anyata,Blue,2011,0.0
54156,Mark Neil,Soundtrack,08 Threshold,Blue,2011,0.0
54158,Mark Neil,Soundtrack,10 TheColdFromWithin,Blue,2011,0.0
54159,Mark Neil,Soundtrack,11 strANGE Ls,Blue,2010,0.0
54160,Mark Neil,Soundtrack,12 xw3,Blue,2011,0.0
54163,San Pedro El Cortez,Punk;Psych-Rock;Garage,Ratas,El VALS MEFISTO,2011,-117.038169
54234,Ivy,Pop,Suspicious,Live at WFMU on Gaylord Fields' Show September 4; 2011,2011,-73.9991637
54235,Ivy,Pop,Fascinated,Live at WFMU on Gaylord Fields' Show September 4; 2011,2011,-73.9991637
54236,Ivy,Pop,Thinking About You,Live at WFMU on Gaylord Fields' Show September 4; 2011,2011,-73.9991637
54237,Ivy,Pop,Edge Of The Ocean,Live at WFMU on Gaylord Fields' Show September 4; 2011,2011,-73.9991637
54297,Whitman,Folk;Singer-Songwriter,I Find It Hard,Live at WFMU on Marty McSorley's Show on September 27; 2011,2011,-118.2436849
54335,Steven Smirney,Electronic,Deeply Wrong Merits,Bad Panda #101,2011,0.0
54365,K. Sparks,Hip-Hop,Success,Diagnosis: Success,2011,-73.829959
54376,K. Sparks,Hip-Hop,The Show Starts (Scratches By DJ Bobby Bob),Diagnosis: Success,2011,-73.829959
54433,Dr. RemiX,Reggae - Dub,60-40 Riddim,Dust Particles; Volume One,2011,4.94194
54436,Phoniandflore,Reggae - Dub,Balkanyk Dub,Dust Particles; Volume One,2011,0.0
54437,Secret Archives of the Vatican,Reggae - Dub,Hunters Moon,Dust Particles; Volume One,2011,0.0
54438,303db,Reggae - Dub,The Beast Inside,Dust Particles; Volume One,2011,0.0
54442,Baby Arm Sound System,Reggae - Dub,Hypnotic Stagger,Dust Particles; Volume One,2011,0.0
54443,Mastermind XS,Reggae - Dub,Sunny Day (Vocal Version),Dust Particles; Volume One,2011,6.998338
54463,DuBoLoGy,Reggae - Dub,Swan Lake Dub,Dub Lab,2011,-1.684477
54464,DuBoLoGy,Reggae - Dub,Dub Atao,Dub Lab,2011,-1.684477
54465,DuBoLoGy,Reggae - Dub,Black Monday,Dub Lab,2011,-1.684477
54466,DuBoLoGy,Reggae - Dub,Freakonomics Dub,Dub Lab,2011,-1.684477
54467,DuBoLoGy,Reggae - Dub,Chacha Dub,Dub Lab,2011,-1.684477
54468,DuBoLoGy,Reggae - Dub,Dub Action,Dub Lab,2011,-1.684477
54469,DuBoLoGy,Reggae - Dub,Walk In Forest,Dub Lab,2011,-1.684477
54470,DuBoLoGy,Reggae - Dub,Epic Dub,Dub Lab,2011,-1.684477
54475,Friglob,Reggae - Dub,You waited too long,Life is inna riddim,2011,15.9676
54476,Friglob,Reggae - Dub,Nuf a dem suffering,Life is inna riddim,2011,15.9676
54479,Friglob,Reggae - Dub,Make a turn,Life is inna riddim,2011,15.9676
54480,Friglob,Reggae - Dub,Mamica su strukle pekli,Life is inna riddim,2011,15.9676
54481,Friglob,Reggae - Dub,Life is inna riddim,Life is inna riddim,2011,15.9676
54482,Friglob,Reggae - Dub,Love music,Life is inna riddim,2011,15.9676
54496,Anthony Braxton,Experimental,Composition No. 183,Composition No. 183,2011,0.0
54554,Francesco Paolo Addati & Efisio Nicolò Sabiucciu,Field Recordings;Drone,Rain,WHNZ:31:TIWIB,2011,14.25178
54568,Chicas Real Conquistadoras,Latin America,Mil Amores;  Santiago Huancayo,Ulqutushuy3,2011,0.0
54570,cristales de san antonio bambamarca,Latin America,Chotana,Ulqutushuy3,2011,0.0
54576,varios artistas,Latin America,Procesión Virgen del Carmen,Ulqutushuy3,2011,0.0
54578,LOS PURITOS SANGRES,Latin America,SANGRE ANQARA POR SIEMPRE,Ulqutushuy3,2011,0.0
54580,los achachis,Latin America,WARMI K UMPASHAQTIY... ATAKES HAP IWAN,Ulqutushuy3,2011,0.0
54621,Starseed,Metal;Death-Metal;Space-Rock,Crusade to Terra,Cosmic Conspiracy,2011,7.137416
54623,Starseed,Metal;Death-Metal;Space-Rock,Survival of Zeta Reticuli,Cosmic Conspiracy,2011,7.137416
54624,Starseed,Metal;Death-Metal;Space-Rock,Grapes of Wrath,Cosmic Conspiracy,2011,7.137416
54625,Starseed,Metal;Death-Metal;Space-Rock,Exodus Journey,Cosmic Conspiracy,2011,7.137416
54626,Starseed,Metal;Death-Metal;Space-Rock,The Forlorn,Cosmic Conspiracy,2011,7.137416
54662,Noisewaves,Chip Music,Horses With Fake Legs,Noisewaves,2011,0.0
54664,Monday Night Fever,Experimental Pop,La Tristeza,Bad Panda #103,2011,23.73718
54665,Monday Night Fever,Experimental Pop,Floatin' Around,Bad Panda #103,2011,23.73718
54666,Monday Night Fever,Experimental Pop,Pink Elephants,Bad Panda #103,2011,23.73718
54667,Monday Night Fever,Experimental Pop,Sunday Lovers,Bad Panda #103,2011,23.73718
54703,Bird of Youth,Folk;Singer-Songwriter,Sons And Daughters,Live at WFMU on Gaylord Fields' Show on September 25; 2011,2011,-73.990364
54719,Professor Kliq,Electronic,Bollywood Blades,netBloc Vol. 34: The Whitewash,2011,0.0
54735,Disco Zombies,Punk;Post-Punk,Drums Over London,Drums Over London,2011,-1.140437
54753,BADLUCK,Hip-Hop,Vanity (Instrumental),Infinity,2011,0.0
54874,Global Goon,Techno;IDM,Grenfeld,Carbon,2011,-2.978481
54942,Dolorvotre,Black-Metal,Brilliant Brightness,Live on My Castle of Quiet on WFMU; 10.7.2011,2011,-119.270229
55076,The Polyps,Experimental Pop,A1,The Gong Is the Moon,2009,-122.6762071
55097,Alaclair Ensemble,Hip-Hop Beats,Colibris,Un PIOU PIOU parmi tant d'autres,2011,-73.55439
55100,Alaclair Ensemble,Hip-Hop Beats,Womp,Un PIOU PIOU parmi tant d'autres,2011,-73.55439
55101,Alaclair Ensemble,Hip-Hop Beats,SHUFFLE,Un PIOU PIOU parmi tant d'autres,2011,-73.55439
55102,Alaclair Ensemble,Hip-Hop Beats,Swing Deo,Un PIOU PIOU parmi tant d'autres,2011,-73.55439
55113,Alaclair Ensemble,Hip-Hop;Rap,Le magicien,Le roé c'est moé,2011,-73.55439
55119,Alaclair Ensemble,Hip-Hop Beats,Si j'aurais,Le roé c'est moé,2011,-73.55439
55120,Alaclair Ensemble,Hip-Hop Beats,Patate chaude,Le roé c'est moé,2011,-73.55439
55121,Alaclair Ensemble,Hip-Hop Beats,Fa' faire du loot,Le roé c'est moé,2011,-73.55439
55122,Alaclair Ensemble,Hip-Hop Beats,Trace de break,Le roé c'est moé,2011,-73.55439
55123,Alaclair Ensemble,Rap;Abstract Hip-Hop;Hip-Hop Beats,Gun gus gus (dimanche soare),Le roé c'est moé,2011,-73.55439
55124,Alaclair Ensemble,Hip-Hop Beats,Le roé,Le roé c'est moé,2011,-73.55439
55149,Epichunt,Chiptune;Chip Music,I am fear,Microhorror Compilation Vol.2,2011,0.0
55183,Dylan Palme,Electronic,Intro To Horror,Zombies Ate My Neighbors,2011,0.0
55186,Dylan Palme,Electronic,The Crazies Are Out Tonight,Zombies Ate My Neighbors,2011,0.0
55231,Mastermind XS,Reggae - Dub,All Back To Mine,Reset All Systems,2011,6.998338
55232,Mastermind XS,Reggae - Dub,Stop That Mission,Reset All Systems,2011,6.998338
55233,Mastermind XS,Reggae - Dub,Kingdom Come,Reset All Systems,2011,6.998338
55234,Mastermind XS,Reggae - Dub,District 6,Reset All Systems,2011,6.998338
55235,Mastermind XS,Reggae - Dub,Love & Relationshit,Reset All Systems,2011,6.998338
55236,Mastermind XS,Reggae - Dub,Sunny Day,Reset All Systems,2011,6.998338
55237,Mastermind XS,Reggae - Dub,Business Of Panic,Reset All Systems,2011,6.998338
55238,Mastermind XS,Reggae - Dub,Not Free But Not Afraid,Reset All Systems,2011,6.998338
55240,Mastermind XS,Reggae - Dub,Memories Of A Machine,Reset All Systems,2011,6.998338
55241,Mastermind XS,Reggae - Dub,Serious Problem,Reset All Systems,2011,6.998338
55242,Mastermind XS,Reggae - Dub,The Essence Of Bottled Light,Reset All Systems,2011,6.998338
55285,The Kyoto Connection,Pop,Intro (Callin Karma),No Headphones Required,2011,-63.584806
55286,The Kyoto Connection,Pop,Take on me,No Headphones Required,2011,-63.584806
55287,The Kyoto Connection,Pop,The best days of my life,No Headphones Required,2011,-63.584806
55288,The Kyoto Connection,Pop,Blinded by the lights of Tokyo,No Headphones Required,2011,-63.584806
55289,The Kyoto Connection,Pop,H.E.A.T,No Headphones Required,2011,-63.584806
55290,The Kyoto Connection,Pop,River of Hope,No Headphones Required,2011,-63.584806
55291,The Kyoto Connection,Pop,Marks,No Headphones Required,2011,-63.584806
55292,The Kyoto Connection,Pop,Glorious love song,No Headphones Required,2011,-63.584806
55293,The Kyoto Connection,Pop,The enemy inside,No Headphones Required,2011,-63.584806
55294,The Kyoto Connection,Pop,Do you remember,No Headphones Required,2011,-63.584806
55295,The Kyoto Connection,Pop,Vista Panoramica (Reprise),No Headphones Required,2011,-63.584806
55402,The Soft Moon,Post-Rock;Post-Punk,Total Decay,Live at WFMU on Beastin' The Airwaves with Keili on October 9; 2011,2011,-122.419644
55430,Bird Names,Experimental Pop,Groover,Live at WFMU on Liz Berg's Show on October 3; 2011,2011,0.0
55436,Bird Names,Experimental Pop,My Baby's A Lady,Live at WFMU on Liz Berg's Show on October 3; 2011,2011,0.0
55437,Bird Names,Experimental Pop,People Should Get More Aware,Live at WFMU on Liz Berg's Show on October 3; 2011,2011,0.0
55480,3.20E+11,Noise,The Zombies Attack,Waves,2011,0.0
55481,3.20E+11,Noise,Waves,Waves,2011,0.0
55549,Eaters,Hip-Hop,Last Christmas,Digest (Revisited),2011,-3.188267
55572,BADLUCK,Hip-Hop,'92,Renaissance 2011,2011,0.0
55709,et_,Post-Rock,11,The agency of missing hearts,2011,36.701
55710,et_,Post-Rock,Train's gone,The agency of missing hearts,2011,36.701
55711,et_,Post-Rock,Tarmac,The agency of missing hearts,2011,36.701
55712,et_,Post-Rock,Kino,The agency of missing hearts,2011,36.701
55713,et_,Post-Rock,Pretty simple plus pretty,The agency of missing hearts,2011,36.701
55714,et_,Post-Rock,1967,The agency of missing hearts,2011,36.701
55715,et_,Post-Rock,Chain splendour 2,The agency of missing hearts,2011,36.701
55716,et_,Post-Rock,Domino,The agency of missing hearts,2011,36.701
55717,et_,Post-Rock,The agency of missing hearts,The agency of missing hearts,2011,36.701
55718,et_,Post-Rock,Kopeika,The agency of missing hearts,2011,36.701
55719,et_,Post-Rock,Children,The agency of missing hearts,2011,36.701
55782,t3h rave,Chiptune;Chip Music,A Boring Halloween,Microhorror Compilation Vol. 1: Part III - The Graveyard,2011,0.0
55783,chibibo,Chiptune;Chip Music,Phantasm,Microhorror Compilation Vol. 1: Part III - The Graveyard,2011,0.0
55786,Ohms & Watts,Chiptune;Chip Music,Psychotic Pumpkin Waltz (for John Carpenter),Microhorror Compilation Vol. 1: Part III - The Graveyard,2011,0.0
55807,Blasterhead,Chiptune;Chip Music,Skyblue Monday,Killbots EP,2011,0.0
55808,Blasterhead,Chiptune;Chip Music,Killbots,Killbots EP,2011,0.0
55809,Blasterhead,Chiptune;Chip Music,HARAKIRI NATION,Killbots EP,2011,0.0
55810,Blasterhead,Chiptune;Chip Music,Route909,Killbots EP,2011,0.0
55811,Blasterhead,Chiptune;Chip Music,We are here,Killbots EP,2011,0.0
55826,Sexteto Tabalá de Palenque,International;Latin America,Reparala; Negra de Alma,Live at WFMU on Transpacific Sound Paradise August 6th; 2011,2011,-72.257011
55827,Sexteto Tabalá de Palenque,International;Latin America,Live on WFMU,Live at WFMU on Transpacific Sound Paradise August 6th; 2011,2011,-72.257011
55828,Sexteto Tabalá de Palenque,International;Latin America,La Pegadita,Live at WFMU on Transpacific Sound Paradise August 6th; 2011,2011,-72.257011
55830,Sexteto Tabalá de Palenque,International;Latin America,Agua,Live at WFMU on Transpacific Sound Paradise August 6th; 2011,2011,-72.257011
55831,Sexteto Tabalá de Palenque,International;Latin America,El Toche y la Cotorra,Live at WFMU on Transpacific Sound Paradise August 6th; 2011,2011,-72.257011
55832,Sexteto Tabalá de Palenque,International;Latin America,Maria Palo,Live at WFMU on Transpacific Sound Paradise August 6th; 2011,2011,-72.257011
55833,Sexteto Tabalá de Palenque,International;Latin America,La Carretera,Live at WFMU on Transpacific Sound Paradise August 6th; 2011,2011,-72.257011
55900,Tickle,Hip-Hop,Call To Action,Red River EP,2011,0.0
56010,Tone Poets,Noise;Experimental;Improv,Lights Out,Treble,2011,-73.990364
56015,Tone Poets,Noise;Experimental;Improv,Surface,Treble,2011,-73.990364
56020,Tone Poets,Noise;Experimental;Improv,A Soft Place,Treble,2011,-73.990364
56028,Origami Repetika,Techno;Dance,love love what can you say love,2 high fidelity songs 4 headphones,2011,-75.121309
56029,Origami Repetika,Techno;Dance,one two 3 4,2 high fidelity songs 4 headphones,2011,-75.121309
56030,Mastermind XS,Reggae - Dub,All The Stars,Reset All Systems,2011,6.998338
56031,Sky Thing,Experimental;Drone,EARth,Cooler Heads Prevail,2011,-87.632408
56033,Sky Thing,Experimental;Drone,Matches,Cooler Heads Prevail,2011,-87.632408
56034,Sans Blanc,Dance,dykedub (dyke b mix),Modluv,2011,4.30165
56036,Sans Blanc,Dance,hot tea (dyke b mix),Modluv,2011,4.30165
56247,Jiony,Experimental Pop,A Veces,Bad Panda #104,2011,-99.132851
56248,Jiony,Experimental Pop,Waiting For The Sun,Bad Panda #104,2011,-99.132851
56249,Jiony,Experimental Pop,Woman Alone,Bad Panda #104,2011,-99.132851
56273,Orca Team,Pop,And She Knows,Let It Go,2011,-122.329439
56274,Orca Team,Pop,No Fun,Let It Go,2011,-122.329439
56275,Orca Team,Pop,Shane,Let It Go,2011,-122.329439
56460,Phemale,Experimental Pop;Synth Pop,DREEMER,Dreemer (single),2011,-72.923443
56465,Alash Ensemble,Asia-Far East,Interview Part 3,Live at WFMU on Irene Trudel's Show on November 14; 2011,2011,94.450232
56466,Alash Ensemble,Asia-Far East,Introduction,Live at WFMU on Irene Trudel's Show on November 14; 2011,2011,94.450232
56467,Alash Ensemble,Asia-Far East,Syyn Miygar,Live at WFMU on Irene Trudel's Show on November 14; 2011,2011,94.450232
56468,Alash Ensemble,Asia-Far East,Buura,Live at WFMU on Irene Trudel's Show on November 14; 2011,2011,94.450232
56469,Alash Ensemble,Asia-Far East,Yrlaazhyly,Live at WFMU on Irene Trudel's Show on November 14; 2011,2011,94.450232
56470,Alash Ensemble,Asia-Far East,Interview with Interpreter Sean Quirk,Live at WFMU on Irene Trudel's Show on November 14; 2011,2011,94.450232
56471,Alash Ensemble,Asia-Far East,Karachal,Live at WFMU on Irene Trudel's Show on November 14; 2011,2011,94.450232
56472,Alash Ensemble,Asia-Far East,Reindeer Herder's Song,Live at WFMU on Irene Trudel's Show on November 14; 2011,2011,94.450232
56474,Alash Ensemble,Asia-Far East,Eki A'ttar,Live at WFMU on Irene Trudel's Show on November 14; 2011,2011,94.450232
56493,Opio,Hip-Hop;Hip-Hop Beats,Yeah,Mark It Zero,2011,-122.2711137
56495,Opio,Hip-Hop;Hip-Hop Beats,Aggression,Mark It Zero,2011,-122.2711137
56496,Opio,Hip-Hop;Hip-Hop Beats,Cannabis Club Skit,Mark It Zero,2011,-122.2711137
56497,Opio,Hip-Hop;Hip-Hop Beats,C'mon,Mark It Zero,2011,-122.2711137
56498,Opio,Hip-Hop;Hip-Hop Beats,World of Pain,Mark It Zero,2011,-122.2711137
56499,Opio,Hip-Hop;Hip-Hop Beats,Weed Man Skit,Mark It Zero,2011,-122.2711137
56516,Jenny Mayhem,Singer-Songwriter,Equatorial,Keep the Fire,2011,-79.38533
56517,Jenny Mayhem,Singer-Songwriter,King of the Street,Keep the Fire,2011,-79.38533
56518,Jenny Mayhem,Singer-Songwriter,When You're Older,Keep the Fire,2011,-79.38533
56519,Jenny Mayhem,Singer-Songwriter,Keep the Fire,Keep the Fire,2011,-79.38533
56520,Jenny Mayhem,Singer-Songwriter,Morning Sun,Keep the Fire,2011,-79.38533
56521,Jenny Mayhem,Singer-Songwriter,All the World,Keep the Fire,2011,-79.38533
56523,Kevin Bryce,Electronic,Sports Day,1+e,2011,-123.114034
56552,Krebs,Noise-Rock;Death-Metal,Celebration,volume 1,2011,0.0
56559,Krebs,Noise-Rock;Death-Metal,Wax 666,volume 1,2011,0.0
56639,BADLUCK,Hip-Hop,Dey Get Down (Remixx Instrumental),Case Closed,2011,0.0
56640,BADLUCK,Hip-Hop,Case Closed (Instrumental),Case Closed,2011,0.0
56641,BADLUCK,Hip-Hop,Case Closed (Acapella),Case Closed,2011,0.0
56645,Jackie & The Cedrics,Surf,Koi No/Koko Joe/Justine,Live at WFMU on Three Chord Monte with Joe Belock November 10; 2011,2011,138.460247
56646,Jackie & The Cedrics,Surf,Santa Claus is Coming to Town,Live at WFMU on Three Chord Monte with Joe Belock November 10; 2011,2011,138.460247
56648,Jackie & The Cedrics,Surf,Chattanooga Choo Choo Train,Live at WFMU on Three Chord Monte with Joe Belock November 10; 2011,2011,138.460247
56649,Jackie & The Cedrics,Surf,Osaka Holiday,Live at WFMU on Three Chord Monte with Joe Belock November 10; 2011,2011,138.460247
56650,Jackie & The Cedrics,Surf,Red River,Live at WFMU on Three Chord Monte with Joe Belock November 10; 2011,2011,138.460247
56651,Jackie & The Cedrics,Surf,The Cat,Live at WFMU on Three Chord Monte with Joe Belock November 10; 2011,2011,138.460247
56686,Corty,Reggae - Dub,New World Order - Part I (vocals: Revolushan),Corty Meets...,2011,-1.684477
56687,Corty,Reggae - Dub,New World Order Dub Transition - Part II,Corty Meets...,2011,-1.684477
56688,Corty,Reggae - Dub,New World Order - Part III (vocals: Revolushan),Corty Meets...,2011,-1.684477
56689,Corty,Reggae - Dub,Rubadub AntheM (vocals: Revolushan),Corty Meets...,2011,-1.684477
56690,Corty,Reggae - Dub,Trod Along (vocals: Preecha Kungo),Corty Meets...,2011,-1.684477
56691,Corty,Reggae - Dub,What Kind of Music (vocals: Solo Banton/Leah Rosier),Corty Meets...,2011,-1.684477
56692,Corty,Reggae - Dub,Shuffle Dubby (vocals: Solo Banton),Corty Meets...,2011,-1.684477
56693,Corty,Reggae - Dub,Bongo Chilli Dubby (vocals: Bongo Chilli),Corty Meets...,2011,-1.684477
56694,Corty,Reggae - Dub,Well DuB,Corty Meets...,2011,-1.684477
56695,Corty,Reggae - Dub,Dark Sound,Corty Meets...,2011,-1.684477
56696,Corty,Reggae - Dub,New World Order - Vol 2 (vocals: Revolushan),Corty Meets...,2011,-1.684477
56795,Podington Bear,Electronic,Happiness Is,Egress,2011,-122.6762071
56796,Podington Bear,Electronic,The Pigeon Strut,Egress,2011,-122.6762071
56797,Podington Bear,Electronic,Herbie,Egress,2011,-122.6762071
56798,Podington Bear,Electronic,Breezin,Egress,2011,-122.6762071
56799,Podington Bear,Electronic,Twinkie,Egress,2011,-122.6762071
56800,Podington Bear,Electronic,Jazzer Incisors,Egress,2011,-122.6762071
56801,Podington Bear,Electronic,Sneaker Chase,Egress,2011,-122.6762071
56802,Podington Bear,Electronic,Falcon Hood,Egress,2011,-122.6762071
56803,Podington Bear,Electronic,Operatives,Egress,2011,-122.6762071
56804,Podington Bear,Electronic,Mutinee,Egress,2011,-122.6762071
56805,Podington Bear,Electronic,Origami,Egress,2011,-122.6762071
56874,Beat Culture,Ambient Electronic;Chill-out,Midori,Bad Panda #109,2011,114.158722
56888,John King,Experimental;Electroacoustic,soloVIOLA,soloVIOLA,2011,0.0
56895,Lame Drivers,Pop,(as Puppen),Cruisin' Classics: 2003-2010 (excerpts),2011,-73.95
56929,Jack Ruby,Punk;No Wave,Hit and Run,S/T,2011,-74.007124
57078,Belkastrelka,Pop,Lirik Untuk Lagu Pop,netBloc Vol. 35: Occupy Music,2011,0.0
57164,Short Hand,Freak-Folk,Family Van,Attila,2011,-86.441051
57175,Short Hand,Freak-Folk,On My Skateboard,Attila,2011,-86.441051
57176,Short Hand,Freak-Folk,Certain Strangers,Attila,2011,-86.441051
57177,Short Hand,Freak-Folk,Death at Your Door,Attila,2011,-86.441051
57178,Skeletons,Experimental Pop,"NO (Midi #2: Camille/""Modern Music Mix"")",NO (Midi Version) + midi file & vocal track,2011,-73.990364
57179,Skeletons,Experimental Pop,NO - Vocal Track,NO (Midi Version) + midi file & vocal track,2011,-73.990364
57180,Skeletons,Experimental Pop,NO (Midi Version),NO (Midi Version) + midi file & vocal track,2011,-73.990364
57271,Sol Rezza,Experimental;Minimalism;Sound Art,The existence of the light,The existence of the light,2011,0.0
57272,Sol Rezza,Experimental;Minimalism;Sound Art,The existence of the light,The existence of the light,2011,0.0
57273,Sol Rezza,Experimental;Minimalism;Sound Art,The existence of the light,The existence of the light,2011,0.0
57274,Sol Rezza,Experimental;Minimalism;Sound Art,The existence of the light,The existence of the light,2011,0.0
57344,Chuck Bettis,Noise;Experimental,Nature Prevails,Urgency Renewal,2011,-73.95
57360,Dead Gum,Avant-Garde;Experimental;Unclassifiable,D-Stress,Doubleganger,2011,23.73718
57371,Justice Yeldham,Compilation,March Of The Bodypumpers,Volume Five,2011,151.2069902
57417,theAudiologist,Electronic;Techno;Glitch;IDM,Opasenye [NONIMX],Idios Kosmos,2011,-4.2026458
57418,Kusum Normoyle,Compilation,Octopus,Vox,2011,0.0
57435,Decade in Exile,Experimental Pop,Way Beyond the Logic of Odds by Decade in Exile,Decade in Exile,2011,0.0
57437,Decade in Exile,Experimental Pop,When I Leave My House by Decade in Exile,Decade in Exile,2011,0.0
57439,Decade in Exile,Experimental Pop,Patti's Town by Decade in Exile,Decade in Exile,2011,0.0
57440,The Yes Sirs,Experimental,Fleas Or Radioactive Pop Smear,"""Dos Locos""",2011,-122.5042684
57442,The Yes Sirs,Experimental,Nuclear Beach,"""Dos Locos""",2011,-122.5042684
57500,Barreracudas,Punk;Garage;Power-Pop,Girl,Live at WFMU on Terre T's Cherry Blossom Clinic,2011,0.0
57540,Ralp,Chip Music,Oxuria Memoth,Fuldatax,2011,2.168745
57569,King Louie's Missing Monuments,Rock;Punk;Garage,Super Hero,Live at WFMU on Three Chord Monte with Joe Belock December 1; 2011,2011,-90.077749
57626,Noveller,Experimental;Electroacoustic;Sound Art,Starve,Live at WFMU with Liz Berg September 12 2011,2011,-73.95
57627,Noveller,Experimental;Electroacoustic;Sound Art,Entering,Live at WFMU with Liz Berg September 12 2011,2011,-73.95
57628,Noveller,Experimental;Electroacoustic;Sound Art,Ends,Live at WFMU with Liz Berg September 12 2011,2011,-73.95
57629,Noveller,Experimental;Electroacoustic;Sound Art,Blue,Live at WFMU with Liz Berg September 12 2011,2011,-73.95
57630,Noveller,Experimental;Electroacoustic;Sound Art,Almost Alright,Live at WFMU with Liz Berg September 12 2011,2011,-73.95
57639,Melaena Cadiz,Folk;Psych-Folk;Singer-Songwriter,Rattle the Windows,Live at WFMU with Irene Trudel December 12 2011,2011,-85.601114
